Episode,Return
1,39.26397583079263
2,25.776977242769238
3,37.47641653892305
4,39.709441519298714
5,39.70587552840812
6,35.41938329079854
7,33.88151150938588
8,100.88568850155829
9,24.37534359170942
10,42.9082759778642
11,37.383484041532554
12,24.959587657785907
13,29.552957983220324
14,27.34293285865375
15,25.34376638159322
16,32.912002330330495
17,30.092994797229167
18,107.59706152758422
19,30.746803936612455
20,78.02311968827958
21,31.73687582593156
22,32.024451478974974
23,37.676835455052995
24,30.907833450870424
25,28.244594097973696
26,31.525539451485514
27,32.08860789626206
28,31.358699266039196
29,43.19558357010904
30,96.58846963213912
31,34.0001439986529
32,35.28146089148302
33,32.821480767484786
34,27.299072732548204
35,35.55122519575684
36,32.6097875033699
37,29.04934954068654
38,84.97765859422572
39,34.89048282274754
40,29.496277071757095
41,28.837083195495083
42,29.753273420087933
43,140.3442782001153
44,25.864304833875646
45,27.707355644044767
46,24.054157647928236
47,111.82899056185231
48,24.002759211241354
49,27.36237057927497
50,42.94058899016994
51,31.611481888820578
52,107.05906037973563
53,142.05030149947933
54,25.105642978924013
55,22.628075286844876
56,31.43723007408673
57,75.17319746939198
58,32.624370200685235
59,32.849316066833886
60,30.912982798676172
61,84.3004039785924
62,82.92369532450009
63,22.867486497114715
64,34.27372203133128
65,112.45642959757213
66,32.252071257566435
67,31.45796800460209
68,31.330492422670584
69,61.603765176848505
70,32.55480850713172
71,25.734371297156958
72,30.870227765866428
73,137.69722489362198
74,31.163424594313987
75,32.27143425747282
76,35.21088955456292
77,37.38021227757773
78,31.565297554277098
79,96.18394543831954
80,95.64734879551926
81,356.6215940210675
82,26.426089006375783
83,117.78226703916692
84,26.410881377340335
85,21.915639858343187
86,81.40546318920175
87,99.65665848107831
88,32.76242095027041
89,144.0249955415716
90,28.319601299829692
91,22.766899388173755
92,21.62741945186863
93,35.85416559956356
94,30.442323987404617
95,25.512634306355537
96,36.70934756878123
97,35.20066168805197
98,334.4932546810647
99,30.345622092880568
100,31.06399563769515
101,51.49940267795458
102,113.57821327241372
103,91.80544456839718
104,81.94223509505271
105,24.56962783234479
106,272.6720212215686
107,27.77655613285369
108,23.521884456916062
109,88.48395595039241
110,26.670749867421907
111,93.01628703511528
112,30.008125853285716
113,43.44740691502876
114,34.48863410601305
115,93.24104754910742
116,29.617378353817415
117,28.462470147809423
118,30.95615509995441
119,35.62097584300907
120,32.36425779232874
121,173.00463187135745
122,30.71815486424166
123,28.482287000092253
124,26.191774333385688
125,29.974142207407922
126,32.60301445635649
127,48.26804444762026
128,30.064974968747368
129,30.770404821887215
130,33.09874632432704
131,53.981997133011305
132,28.347627251942736
133,52.70079654339813
134,35.614620245297615
135,27.857168297140657
136,31.632404549016783
137,24.792680429716658
138,33.29658833175042
139,31.10839379391821
140,32.27733927696653
141,31.46276547653866
142,29.38575738839707
143,29.57832344599299
144,69.67317249205766
145,31.636645717835943
146,25.81146106185488
147,24.6297486540588
148,31.221327422055257
149,37.15945664882573
150,36.58631373696763
151,30.668604141782573
152,32.04327335260721
153,28.196252011919984
154,21.722284386287402
155,29.71316977312583
156,27.095036613611178
157,33.33444398817042
158,28.576347120579
159,30.492254571814502
160,86.72877407079635
161,31.503558356325726
162,23.28281762000047
163,57.255844035184744
164,27.77302528034375
165,30.98994138580453
166,125.29485232218425
167,95.8216118502545
168,33.34906838861956
169,39.4092100294819
170,34.589276951456235
171,26.59195951159528
172,32.380200784151505
173,30.34585895070179
174,26.30556101845407
175,24.727127992109715
176,32.28453623915474
177,40.66263386358405
178,30.52933836043885
179,311.36820493044354
180,32.110865521738354
181,35.783874997179986
182,119.32886835187041
183,33.63040214680991
184,62.47159272591866
185,35.283523714499076
186,29.4836118226489
187,30.210410775292146
188,372.4467713346047
189,35.48006887116244
190,32.25133625997665
191,32.609833163085625
192,163.9926702812813
193,23.579792312851815
194,291.41777132683865
195,126.20991781119663
196,39.63717797501606
197,30.18226696830119
198,21.16022773119903
199,29.976085577695493
200,30.21696487419314
201,38.62400687488104
202,30.903291537328332
203,26.695866016495927
204,24.346328173328168
205,25.07558455279391
206,96.459967421479
207,156.19243378360366
208,32.11133322690535
209,24.014672592138268
210,116.16969538014352
