EpisodeID,ActionMeasure1,ActionMeasure2,ActionMeasure3,Timestep
0,1.9407421350479126,1.0680902004241943,-0.6538169384002686,1
0,0.0010352996177971363,-0.016899317502975464,0.641431450843811,2
0,1.7398321628570557,-1.0481752157211304,-0.18929359316825867,3
0,1.3553431034088135,-1.3375729322433472,-0.22320739924907684,4
0,-0.15945179760456085,-0.08841744065284729,-0.1698172688484192,5
0,-0.18579933047294617,-2.099652051925659,-1.6118718385696411,6
0,-0.7932044267654419,2.0298547744750977,-0.43713876605033875,7
0,-0.5653307437896729,-0.8132966160774231,0.8059107661247253,8
0,2.5959768295288086,-0.26206767559051514,0.958061695098877,9
0,0.44102832674980164,0.08276943117380142,-1.238542914390564,10
0,-1.6115448474884033,-0.9570326805114746,0.20172066986560822,11
0,-0.8599233031272888,-0.7161777019500732,-2.1379241943359375,12
1,0.49008986353874207,-0.06694194674491882,0.47591567039489746,13
1,-0.43789583444595337,-0.5883525609970093,0.3892299234867096,14
1,-0.17869676649570465,0.5081763863563538,-0.04594000056385994,15
1,1.2397876977920532,0.414035439491272,0.3430614769458771,16
1,-0.6415601968765259,1.1738741397857666,-0.5846094489097595,17
1,0.04309200122952461,0.522060751914978,0.42193934321403503,18
1,0.8494697213172913,-1.354732632637024,-0.20210625231266022,19
1,-0.6974781155586243,-0.0625346302986145,-1.446681022644043,20
1,-1.0247416496276855,0.9481073617935181,-0.0440824031829834,21
1,-1.257838249206543,0.6733183264732361,0.0009335842914879322,22
1,-1.235554814338684,-2.6108272075653076,-0.2732968032360077,23
1,0.017287027090787888,0.3254260718822479,-0.5249264240264893,24
1,-0.4162622094154358,-0.21650373935699463,0.34639373421669006,25
1,0.27538517117500305,-0.38903579115867615,0.3450605571269989,26
1,1.2366368770599365,1.2278962135314941,-0.7720335125923157,27
2,-1.0498706102371216,-1.9523651599884033,-0.18854902684688568,28
2,0.4895651936531067,0.8852148652076721,0.7387702465057373,29
2,0.6691909432411194,-0.2004351168870926,0.46823856234550476,30
2,-2.1236515045166016,-0.3490917980670929,0.13829965889453888,31
2,-0.2687540352344513,-0.2576425075531006,0.0942772924900055,32
2,-0.5432615876197815,0.3435925543308258,-0.12412986904382706,33
2,0.6306648850440979,1.0474356412887573,-1.408682107925415,34
2,0.1876021921634674,1.6088812351226807,0.1928151696920395,35
2,0.16682642698287964,-0.11442908644676208,1.7314585447311401,36
2,-1.3191554546356201,-0.4623947739601135,1.3185417652130127,37
2,-1.3281171321868896,-0.7034337520599365,-0.46623316407203674,38
2,-1.241626262664795,-0.4781630337238312,0.6143205761909485,39
2,0.395012766122818,2.1853888034820557,-0.044211581349372864,40
2,0.6513862013816833,0.5639397501945496,1.4243338108062744,41
3,-0.8291125297546387,0.649196207523346,0.5036912560462952,42
3,-0.21809957921504974,0.5595383048057556,-0.4647391140460968,43
3,-0.5981927514076233,-0.3992713391780853,-0.5110285878181458,44
3,-0.6622855067253113,-0.14052651822566986,-0.46635985374450684,45
3,0.16381335258483887,-0.7946237921714783,-1.0361725091934204,46
3,0.7424458861351013,0.9652135968208313,-0.11370982974767685,47
3,-0.4876483976840973,-0.9451816082000732,0.506317675113678,48
3,0.4219050109386444,2.327045440673828,-1.060020089149475,49
3,-0.5248094201087952,2.513370990753174,1.2070608139038086,50
3,0.768904447555542,-0.7171638011932373,0.9033343195915222,51
3,0.4165269732475281,-0.5471822023391724,0.8025118112564087,52
3,0.143972247838974,1.3644565343856812,-2.0220448970794678,53
3,-1.3879724740982056,-0.22493594884872437,-1.7341104745864868,54
3,-0.6478599905967712,-1.4925298690795898,2.632293224334717,55
3,-1.3412904739379883,1.4028077125549316,-0.5310153365135193,56
3,-0.25094830989837646,0.11084036529064178,1.3477027416229248,57
3,1.0326097011566162,1.2986114025115967,-0.49952349066734314,58
3,0.7433996796607971,1.1656131744384766,1.0173088312149048,59
4,-1.7544217109680176,0.07596252858638763,1.6586220264434814,60
4,-0.01841624826192856,-0.23001311719417572,1.0663938522338867,61
4,0.09338300675153732,-1.542267084121704,-1.2388968467712402,62
4,-0.10815592110157013,0.9116525650024414,0.14441420137882233,63
4,0.3441069424152374,0.07368737459182739,-0.29014480113983154,64
4,2.4220221042633057,1.4183237552642822,1.1572455167770386,65
4,-0.06729771196842194,-0.08889526128768921,-0.025348924100399017,66
4,-1.501636028289795,-0.6351101994514465,1.9364590644836426,67
4,3.0370404720306396,-0.15246035158634186,1.580429196357727,68
4,-1.623417854309082,0.26282429695129395,0.6624453067779541,69
4,0.09195007383823395,-0.13058006763458252,-1.7928352355957031,70
4,0.1561339944601059,0.9658343195915222,-0.05274803191423416,71
4,-0.13642916083335876,0.26112666726112366,-1.0036495923995972,72
4,0.8571051955223083,1.2691421508789062,1.3880348205566406,73
4,0.7446967959403992,-1.2630096673965454,-2.471318006515503,74
4,-0.11232534795999527,-0.4635683000087738,0.7167657017707825,75
4,0.8190005421638489,0.2298453003168106,0.6282296180725098,76
4,-0.4605017304420471,0.6878222823143005,0.5098397135734558,77
4,0.48923957347869873,-0.14234663546085358,0.2538965046405792,78
4,-2.599557399749756,-0.9419722557067871,1.2574533224105835,79
4,0.7794870138168335,1.8293852806091309,-0.3572993874549866,80
4,-1.0436837673187256,-0.6356474161148071,-1.589851975440979,81
4,-0.30949947237968445,0.4136510491371155,-1.0604099035263062,82
4,0.024178750813007355,-0.5394276976585388,0.08687577396631241,83
4,1.6022342443466187,0.21874219179153442,-0.25049152970314026,84
4,1.3944278955459595,1.054251790046692,0.7719225883483887,85
4,-0.8972092866897583,0.5817617177963257,-0.789150595664978,86
4,-0.7169048190116882,0.49928557872772217,1.6856013536453247,87
4,1.4769850969314575,-0.08638814836740494,-0.3486288785934448,88
4,0.38972318172454834,-1.3730279207229614,1.6138031482696533,89
4,-1.6048413515090942,-0.38290247321128845,1.1915767192840576,90
4,-1.6853691339492798,0.6623689532279968,0.696426272392273,91
4,-0.05172470957040787,-0.024983249604701996,0.12968215346336365,92
4,-0.18549856543540955,-0.8448672890663147,0.9925501942634583,93
4,-1.6577317714691162,0.19260835647583008,-2.637694835662842,94
4,-1.1375436782836914,2.611579656600952,1.6795183420181274,95
4,-0.197091743350029,1.4427424669265747,-0.6378042101860046,96
4,-1.1497008800506592,-0.7804557681083679,2.039468765258789,97
4,1.781099796295166,0.8287303447723389,0.9071286916732788,98
4,-0.160810649394989,0.24948035180568695,0.9856498837471008,99
4,-0.06853898614645004,0.8744112253189087,-0.5114961266517639,100
4,1.1223517656326294,-0.8793835639953613,-0.18990498781204224,101
5,0.6832829713821411,-0.3107662498950958,-0.6258388757705688,102
5,1.1496124267578125,0.32717186212539673,0.6367273330688477,103
5,-2.487776756286621,-0.1441510170698166,0.644738495349884,104
5,-0.07902824133634567,0.403753399848938,-0.05135463550686836,105
5,1.0521048307418823,0.03698469325900078,0.0700422003865242,106
5,-1.4775179624557495,-0.4547903835773468,1.2192790508270264,107
5,-0.7340754270553589,1.2302292585372925,-0.3101012706756592,108
5,0.07969110459089279,-1.2766872644424438,0.8362070918083191,109
